Index,Last Name,Given Name,Year,Location,Citation,ACM Fellow Profile,DBLP profile,Google Scholar Profile,Affiliation,Interests
1335,McCracken,Daniel D,1994,USA,,https://awards.acm.org/award-recipients/mccracken_1003201,https://dblp.org/pid/199/9066,,,[]
1336,Bricklin,Daniel S,1994,USA,"For the invention of VisiCalc, a new metaphor for data manipulation that galvanized personal computing in industry.",https://awards.acm.org/award-recipients/bricklin_2836799,,,,[]
1337,Siewiorek,Daniel,1994,USA,"In recognition of outstanding technical and professional achievements in the field of information technology.

",https://awards.acm.org/award-recipients/siewiorek_1202035,https://dblp.org/pid/50/842,https://scholar.google.com/citations?user=B13SvmAAAAAJ,Carnegie Mellon University,Wearable computing computer reliability computer architecture human computer interaction computer aided design
1338,Harel,David,1994,Israel,"A brilliant expositor, he has exposed laymen to deep computer science concepts through his widely acclaimed book Algorithmics, the Spirit of Computing (1987) and through numerous lectures to a variety of audiences. His work on Israeli national councils and ministerial committees is profoundly influencing curricula at both the high-school and university level.",https://awards.acm.org/award-recipients/harel_1741164,https://dblp.org/pid/h/DavidHarel,https://scholar.google.com/citations?user=E20Gzu0AAAAJ,"Professor of Computer Science, The Weizmann Institute",computer science systems biology
1339,Kuck,David J,1994,USA,"For his impact on the field of supercomputing, including his work in shared memory multiprocessing, clustered memory hierarchies, computer technology, and application/library tuning.",https://awards.acm.org/award-recipients/kuck_1018449,https://dblp.org/pid/59/1867,,,[]
1340,Wheeler,David John,1994,United Kingdom,"Designed the programming system of EDSAC (1949, Cambridge University) the first usable computer. Incorporated the experience gained in the coherent system (input, output, order codes and ROM facilities) for EDSAC 2 in 1956.",https://awards.acm.org/award-recipients/wheeler_1002054,,,,[]
1341,Gries,David Joseph,1994,USA,"For co-authoring of 'An Axiomatic Proof Technique for Parallel Programs I', the best paper in the area of Programming Systems and Languages.",https://awards.acm.org/award-recipients/gries_1028422,,,,[]
1342,Parnas,David Lorge,1994,Canada,For the richness of insights¿provided into system software design characteristics that provide for system change.  The award winning work is entitled Design Software for Ease of Extension and Contraction.,https://awards.acm.org/award-recipients/parnas_1043744,https://dblp.org/pid/p/DLParnas,https://scholar.google.com/citations?user=t8GDoiMAAAAJ,"Middle Road Software, McMaster University, University of Limerick",Software Engineering
1343,Patterson,David,1994,USA,"Professor Patterson is a quintessential example of a professor who combines highest intellectual ability and technical expertise with a total dedication to his role as a teacher, mentor, and friend of his students.",https://awards.acm.org/award-recipients/patterson_2316693,https://dblp.org/pid/15/2345-2,https://scholar.google.com/citations?user=Wj4ZBFIAAAAJ,"Professor of Computer Science, UC Berkeley",computer systems
1344,Boggs,David R.,1994,USA,"Co-inventor of the Ethernet local area network. Developer of early prototypes of internet protocols, file servers, gateways and network interface cards.",https://awards.acm.org/award-recipients/boggs_1486315,https://dblp.org/pid/98/5887,,,[]
1345,Chamberlin,Donald,1994,USA,The INGRES and System R systems demonstrated that a practical and efficient database management system (DBMS) could be implemented based on the relational data model. These systems were full-function DBMS's that supported non-procedural,https://awards.acm.org/award-recipients/chamberlin_1060045,https://dblp.org/pid/c/DDChamberlin,,,[]
1346,Knuth,Donald E,1994,USA,"For the design and implementation of TEX, an innovative tool for the computer composition of documents of high typographical quality.",https://awards.acm.org/award-recipients/knuth_1013846,https://dblp.org/pid/k/DonaldEKnuth,https://scholar.google.com/citations?user=t0yrrzQAAAAJ,Stanford University,
1347,Brotz,Douglas K,1994,USA,For the design of the PostScript page description language and its implementation.,https://awards.acm.org/award-recipients/brotz_2046019,https://dblp.org/pid/58/3707,,,[]
1348,Slutz,Donald R,1994,USA,"The paper by Matson, Gecsel, Slutz and Traiger advances the art of performance evaluation of computing systems by intorducing a method of computing a large number of different performance measures in a single pass through a computer program.",https://awards.acm.org/award-recipients/slutz_1111400,https://dblp.org/pid/33/6589,,,[]
1349,Neumann,Peter G,1994,USA,"For his dedicated service as founder and moderator of the ACM Forum on Risks to the Public in the Use of Computers and Related Systems. His work with RISKS Forum on-line, in the Software Engineering Notes, and in CACM has increased awareness of security",https://awards.acm.org/award-recipients/neumann_1006303,https://dblp.org/pid/n/PeterGNeumann,,,[]
1350,Simons,Barbara B,1994,USA,,https://awards.acm.org/award-recipients/simons_2101418,https://dblp.org/pid/s/BarbaraBSimons,https://scholar.google.com/citations?user=lEDagXIAAAAJ,Simon Fraser University,Soft Matter Physics
1351,Galler,Bernard A,1994,USA,"Bernard Galler has served ACM in a number of capacities: as president from 1968-1970; chairman of the Turing Award Committee and the Government Organization Committee. He has been particularly active in AFIPS where he chaired their Special Committee on Electronic Funds Transfer Systems and is currently Editor- in-Chief of its Annals of the History of Computing. Galler was also a member of the Computer Science and Technology Board, National Academy of Sciences - National Research Council from 1977-1979; Member of the Advisory Committee for the NSF Office for Computing Activities (1971-1974); Member of the Steering Committee of the NSF COSERS Study since 1975.",https://awards.acm.org/award-recipients/galler_1009877,https://dblp.org/pid/g/BernardAGaller,,,[]
1352,Engel,Gerald L,1994,USA,"By his diligence and singular leadership in computer science curricula development and accreditation, national and international conferences, and technical journal founding and development, Gerald Engel has made lasting contributions to the computing profession throughout the last two decades.",https://awards.acm.org/award-recipients/engel_1104827,https://dblp.org/pid/41/5383,,,[]
1353,Stone,Harold,1994,USA,,https://awards.acm.org/award-recipients/stone_8310369,https://dblp.org/pid/00/4597,https://scholar.google.com/citations?user=74JdpDAAAAAJ,"Fellow Emeritus, NEC Research Laboratory",Computer Architecture Optical Interconnections. Image Search and …
1354,Little,Joyce Currie,1994,USA,"Her service to the broad computing community spans some twenty years and includes significant contributions to curriculum development, certification standards, vocational education professional ethics.",https://awards.acm.org/award-recipients/little_1152974,https://dblp.org/pid/28/551,,,[]
1355,Blasgen,Michael W,1994,USA,"For co-authoring of 'The Recovery Manager of the System R Database Manager', the best paper in the area of Programming Systems and Languages.",https://awards.acm.org/award-recipients/blasgen_1420736,https://dblp.org/pid/172/8567,,,[]
1356,Burton,Richard R.,1994,USA,"For their pioneering work in programming environments that integrated source-language debuggers, fully compatible integrated interpreter/compiler, automatic change management, structure-based editing, logging facilities, interactive graphics, and analysis",https://awards.acm.org/award-recipients/burton_1914241,https://dblp.org/pid/198/8286,,,[]
1357,Coffman,Ed,1994,USA,"For outstanding contributions to ACM Publications, having served on the Editorial Board of the Journal of the ACM from 1969 through 1985; four of these years as Editor-in-Chief.",https://awards.acm.org/award-recipients/coffman_1016856,https://dblp.org/pid/c/EdwardGCoffmanJr,,,[]
1358,Codd,Edgar F,1994,USA,"For his fundamental and continuing contributions to the theory and practice of database management systems. He originated the relational approach to database management in a series of research papers published commencing in 1970. His paper 'A Relational Model of Data for Large Shared Data Banks' was a seminal paper, in a continuing and carefully developed series of papers. Dr. Codd built upon this space and in so doing has provided the impetus for widespread research into numerous related areas, including database languages, query subsystems, database semantics, locking and recovery, and inferential subsystems.",https://awards.acm.org/award-recipients/codd_1000892,https://dblp.org/pid/c/EFCodd,,,[]
1359,Dijkstra,Edsger W,1994,USA,"Edsger Dijkstra was a principal contributor in the late 1950's to the development of the ALGOL, a high level programming language which has become a model of clarity and mathematical rigor.  He is one of the principal exponents of the science and art of programming languages in general, and has greatly contributed to our understanding of their structure, representation, and implementation. His fifteen years of publications extend from theoretical articles on graph theory to basic manuals, expository texts, and philosophical contemplations in the field of programming languages.",https://awards.acm.org/award-recipients/dijkstra_1053701,https://dblp.org/pid/d/WEDijkstra,https://scholar.google.com/citations?user=g875mLgAAAAJ,The University of Texas at Austin,
1360,Taft,Edward A,1994,USA,For the design of the PostScript page description language and its implementation.,https://awards.acm.org/award-recipients/taft_2615318,https://dblp.org/pid/52/147,,,[]
1361,McCluskey,Edward,1994,USA,,https://awards.acm.org/award-recipients/mccluskey_1007814,https://dblp.org/pid/m/EdwardJMcCluskey.html,,,[]
