roster,name,previous_csrankings_name,csrankings_name,status,legacy_dblp_candidates,legacy_scholar_candidates,reason,institutional_source,roster_dblp_profile,roster_scholar_profile
acm_fellows.csv,"Adar, Eytan",Eytan Adar,Eytan Adar,existing_link_corroborated,Eytan Adar,Eytan Adar,Historical identifier association corroborates the stored link; the old DBLP mapping is not independent identity proof.,,https://dblp.org/pid/a/EytanAdar,https://scholar.google.com/citations?user=4tMapHYAAAAJ
acm_fellows.csv,"Sandhu, Ravinderpal S",Ravinderpal Singh Sandhu,Ravinderpal Singh Sandhu,existing_link_corroborated,Ravinderpal Singh Sandhu,Ravinderpal Singh Sandhu,Historical identifier association corroborates the stored link; the old DBLP mapping is not independent identity proof.,,https://dblp.org/pid/s/RaviSSandhu,https://scholar.google.com/citations?user=wic7YpkAAAAJ
acm_fellows.csv,"Shmoys, David Bernard",David B. Shmoys,David B. Shmoys,existing_link_corroborated,David B. Shmoys,David B. Shmoys,Historical identifier association corroborates the stored link; the old DBLP mapping is not independent identity proof.,,https://dblp.org/pid/s/DavidBShmoys,https://scholar.google.com/citations?user=rD8a4hQAAAAJ
acm_fellows.csv,"Wolfson, Ouri",Ouri Wolfson,Ouri Wolfson,existing_link_corroborated,Ouri Wolfson,Ouri Wolfson,Historical identifier association corroborates the stored link; the old DBLP mapping is not independent identity proof.,,https://dblp.org/pid/w/OuriWolfson,https://scholar.google.com/citations?user=zGSP_osAAAAJ
acm_fellows.csv,"Berman, Francine",Francine Berman,Francine Berman,existing_link_corroborated,Francine Berman,,Historical identifier association corroborates the stored link; the old DBLP mapping is not independent identity proof.,,https://dblp.org/pid/b/FBerman,https://scholar.google.com/citations?user=HzqQ2wYAAAAJ
acm_fellows.csv,"Buneman, Peter",Peter Buneman,Peter Buneman,existing_link_corroborated,Peter Buneman,Peter Buneman,Historical identifier association corroborates the stored link; the old DBLP mapping is not independent identity proof.,,https://dblp.org/pid/b/PeterBuneman,https://scholar.google.com/citations?user=d9bq04sAAAAJ
acm_fellows.csv,"Carey, Michael J.",Michael J. Carey 0001,Michael J. Carey 0001,existing_link_corroborated,Michael J. Carey 0001,Michael J. Carey 0001,Historical identifier association corroborates the stored link; the old DBLP mapping is not independent identity proof.,,https://dblp.org/pid/31/3455,https://scholar.google.com/citations?user=B8tFrksAAAAJ
acm_fellows.csv,"Comer, Douglas E",Douglas E. Comer,Douglas E. Comer,existing_link_corroborated,Douglas E. Comer,Douglas E. Comer,Historical identifier association corroborates the stored link; the old DBLP mapping is not independent identity proof.,,https://dblp.org/pid/c/DouglasComer,https://scholar.google.com/citations?user=b2f-PjYAAAAJ
acm_fellows.csv,"Korth, Henry F",Henry F. Korth,Henry F. Korth,existing_link_corroborated,Henry F. Korth,Henry F. Korth,Historical identifier association corroborates the stored link; the old DBLP mapping is not independent identity proof.,,https://dblp.org/pid/k/HenryFKorth,https://scholar.google.com/citations?user=4VLZdawAAAAJ
acm_fellows.csv,"Peterson, Larry L",Larry L. Peterson,Larry L. Peterson,existing_link_corroborated,Larry L. Peterson,Larry L. Peterson,Historical identifier association corroborates the stored link; the old DBLP mapping is not independent identity proof.,,https://dblp.org/pid/29/10895,https://scholar.google.com/citations?user=hmq4rGIAAAAJ
acm_fellows.csv,"Vardi, Moshe Yaakov",Moshe Y. Vardi,Moshe Y. Vardi,existing_link_corroborated,Moshe Y. Vardi,Moshe Y. Vardi,Historical identifier association corroborates the stored link; the old DBLP mapping is not independent identity proof.,,https://dblp.org/pid/v/MosheYVardi,https://scholar.google.com/citations?user=DQaARsgAAAAJ
acm_fellows.csv,"Wilhelm, Reinhard",Reinhard Wilhelm,Reinhard Wilhelm,existing_link_corroborated,Reinhard Wilhelm,Reinhard Wilhelm,Historical identifier association corroborates the stored link; the old DBLP mapping is not independent identity proof.,,https://dblp.org/pid/w/ReinhardWilhelm,https://scholar.google.com/citations?user=cmvUbRUAAAAJ
acm_fellows.csv,"Birman, Ken",Ken Birman,Ken Birman,existing_link_corroborated,Ken Birman,Ken Birman,Historical identifier association corroborates the stored link; the old DBLP mapping is not independent identity proof.,,https://dblp.org/pid/b/KPBirman,https://scholar.google.com/citations?user=I-rKkyEAAAAJ
acm_fellows.csv,"Brachman, Ronald J.",Ronald J. Brachman,Ronald J. Brachman,existing_link_corroborated,Ronald J. Brachman,,Historical identifier association corroborates the stored link; the old DBLP mapping is not independent identity proof.,,https://dblp.org/pid/b/RJBrachman,https://scholar.google.com/citations?user=zMnT8BsAAAAJ
acm_fellows.csv,"Kanade, Takeo",Takeo Kanade,Takeo Kanade,existing_link_corroborated,Takeo Kanade,,Historical identifier association corroborates the stored link; the old DBLP mapping is not independent identity proof.,,https://dblp.org/pid/k/TakeoKanade,https://scholar.google.com/citations?user=askFPfcAAAAJ
acm_fellows.csv,"Soffa, Mary Lou",Mary Lou Soffa,Mary Lou Soffa,existing_link_corroborated,Mary Lou Soffa,Mary Lou Soffa,Historical identifier association corroborates the stored link; the old DBLP mapping is not independent identity proof.,,https://dblp.org/pid/s/MaryLouSoffa,https://scholar.google.com/citations?user=KWiJaj8AAAAJ
acm_fellows.csv,"Andrews, Gregory R",Gregory R. Andrews,Gregory R. Andrews,existing_link_corroborated,Gregory R. Andrews,Gregory R. Andrews,Historical identifier association corroborates the stored link; the old DBLP mapping is not independent identity proof.,,https://dblp.org/pid/a/GregoryRAndrews,https://scholar.google.com/citations?user=4LCdnkYAAAAJ
acm_fellows.csv,"Berghel, Hal",Hal Berghel,Hal Berghel,existing_link_corroborated,Hal Berghel,,Historical identifier association corroborates the stored link; the old DBLP mapping is not independent identity proof.,,https://dblp.org/pid/b/HalBerghel,
acm_fellows.csv,"Maier, David",David Maier 0001,David Maier 0001,existing_link_corroborated,David Maier 0001,David Maier 0001,Historical identifier association corroborates the stored link; the old DBLP mapping is not independent identity proof.,,https://dblp.org/pid/m/DavidMaier,https://scholar.google.com/citations?user=80pKMyMAAAAJ
acm_fellows.csv,"Spafford, Eugene H.",Eugene H. Spafford,Eugene H. Spafford,existing_link_corroborated,Eugene H. Spafford,Eugene H. Spafford,Historical identifier association corroborates the stored link; the old DBLP mapping is not independent identity proof.,,https://dblp.org/pid/s/EugeneHSpafford,https://scholar.google.com/citations?user=MkC5kHcAAAAJ
acm_fellows.csv,"Tardos, Eva",Éva Tardos,Éva Tardos,existing_link_corroborated,Éva Tardos,Éva Tardos,Historical identifier association corroborates the stored link; the old DBLP mapping is not independent identity proof.,,https://dblp.org/pid/t/EvaTardos,https://scholar.google.com/citations?user=h6jljQQAAAAJ
acm_fellows.csv,"Yannakakis, Mihalis",Mihalis Yannakakis,Mihalis Yannakakis,existing_link_corroborated,Mihalis Yannakakis,Mihalis Yannakakis,Historical identifier association corroborates the stored link; the old DBLP mapping is not independent identity proof.,,https://dblp.org/pid/y/MihalisYannakakis,https://scholar.google.com/citations?user=_pPy-pAAAAAJ
acm_fellows.csv,"Hennessy, John L",John L. Hennessy,John L. Hennessy,existing_link_corroborated,John L. Hennessy,John L. Hennessy,Historical identifier association corroborates the stored link; the old DBLP mapping is not independent identity proof.,,https://dblp.org/pid/h/JohnLHennessy,https://scholar.google.com/citations?user=tp07xT0AAAAJ
acm_fellows.csv,"Kemmerer, Richard A.",Richard A. Kemmerer,Richard A. Kemmerer,existing_link_corroborated,Richard A. Kemmerer,,Historical identifier association corroborates the stored link; the old DBLP mapping is not independent identity proof.,,https://dblp.org/pid/k/RAKemmerer,
acm_fellows.csv,"Reif, John H",John H. Reif,John H. Reif,existing_link_corroborated,John H. Reif,John H. Reif,Historical identifier association corroborates the stored link; the old DBLP mapping is not independent identity proof.,,https://dblp.org/pid/r/JohnHReif,https://scholar.google.com/citations?user=Er-gEaoAAAAJ
acm_fellows.csv,"Towsley, Donald F",Donald F. Towsley,Donald F. Towsley,existing_link_corroborated,Donald F. Towsley,Donald F. Towsley,Historical identifier association corroborates the stored link; the old DBLP mapping is not independent identity proof.,,https://dblp.org/pid/t/DonaldFTowsley,https://scholar.google.com/citations?user=KIFPVWoAAAAJ
acm_fellows.csv,"Widmayer, Peter",Peter Widmayer,Peter Widmayer,existing_link_corroborated,Peter Widmayer,,Historical identifier association corroborates the stored link; the old DBLP mapping is not independent identity proof.,,https://dblp.org/pid/w/PeterWidmayer,
acm_fellows.csv,"Yu, Philip S",Philip S. Yu,Philip S. Yu,existing_link_corroborated,Philip S. Yu,Philip S. Yu,Historical identifier association corroborates the stored link; the old DBLP mapping is not independent identity proof.,,https://dblp.org/pid/y/PhilipSYu,https://scholar.google.com/citations?user=D0lL1r0AAAAJ
acm_fellows.csv,"Chandrasekaran, B.",B. Chandrasekaran 0002,B. Chandrasekaran 0002,existing_link_corroborated,B. Chandrasekaran 0002,,Historical identifier association corroborates the stored link; the old DBLP mapping is not independent identity proof.,,https://dblp.org/pid/c/BChandrasekaran,
acm_fellows.csv,"Chazelle, Bernard",Bernard Chazelle,Bernard Chazelle,existing_link_corroborated,Bernard Chazelle,Bernard Chazelle,Historical identifier association corroborates the stored link; the old DBLP mapping is not independent identity proof.,,https://dblp.org/pid/c/BernardChazelle,https://scholar.google.com/citations?user=C1VwgssAAAAJ
acm_fellows.csv,"Deo, Narsingh",Narsingh Deo,Narsingh Deo,existing_link_corroborated,Narsingh Deo,Narsingh Deo,Historical identifier association corroborates the stored link; the old DBLP mapping is not independent identity proof.,,https://dblp.org/pid/93/4704,https://scholar.google.com/citations?user=2uiQgfMAAAAJ
acm_fellows.csv,"Fischer, Michael J",Michael J. Fischer,Michael J. Fischer,existing_link_corroborated,Michael J. Fischer,,Historical identifier association corroborates the stored link; the old DBLP mapping is not independent identity proof.,,https://dblp.org/pid/f/MichaelJFischer,
acm_fellows.csv,"Jain, Raj",Raj Jain,Raj Jain,existing_link_corroborated,Raj Jain,Raj Jain,Historical identifier association corroborates the stored link; the old DBLP mapping is not independent identity proof.,,https://dblp.org/pid/j/RajJain,https://scholar.google.com/citations?user=runT3RsAAAAJ
acm_fellows.csv,"Liskov, Barbara",Barbara Liskov,Barbara Liskov,existing_link_corroborated,Barbara Liskov,,Historical identifier association corroborates the stored link; the old DBLP mapping is not independent identity proof.,,https://dblp.org/pid/l/BarbaraLiskov,
acm_fellows.csv,"Sahni, Sartaj K",Sartaj K. Sahni,Sartaj K. Sahni,existing_link_corroborated,Sartaj K. Sahni,Sartaj K. Sahni,Historical identifier association corroborates the stored link; the old DBLP mapping is not independent identity proof.,,https://dblp.org/pid/s/SartajSahni,https://scholar.google.com/citations?user=gMQWxE0AAAAJ
acm_fellows.csv,"Samet, Hanan",Hanan Samet,Hanan Samet,existing_link_corroborated,Hanan Samet,Hanan Samet,Historical identifier association corroborates the stored link; the old DBLP mapping is not independent identity proof.,,https://dblp.org/pid/s/HananSamet,https://scholar.google.com/citations?user=ATOfqHEAAAAJ
acm_fellows.csv,"Sethi, Ravi",Ravi Sethi,Ravi Sethi,existing_link_corroborated,Ravi Sethi,Ravi Sethi,Historical identifier association corroborates the stored link; the old DBLP mapping is not independent identity proof.,,https://dblp.org/pid/34/3026,https://scholar.google.com/citations?user=ID4wZFwAAAAJ
acm_fellows.csv,"Silberschatz, Abraham",Abraham Silberschatz,Abraham Silberschatz,existing_link_corroborated,Abraham Silberschatz,Abraham Silberschatz,Historical identifier association corroborates the stored link; the old DBLP mapping is not independent identity proof.,,https://dblp.org/pid/s/AbrahamSilberschatz,https://scholar.google.com/citations?user=-YvgZDEAAAAJ
acm_fellows.csv,"Stankovic, John A",John A. Stankovic,John A. Stankovic,existing_link_corroborated,John A. Stankovic,John A. Stankovic,Historical identifier association corroborates the stored link; the old DBLP mapping is not independent identity proof.,,https://dblp.org/pid/s/JohnAStankovic,https://scholar.google.com/citations?user=4VJre9IAAAAJ
acm_fellows.csv,"Tanenbaum, Andrew S",Andrew S. Tanenbaum,Andrew S. Tanenbaum,existing_link_corroborated,Andrew S. Tanenbaum,Andrew S. Tanenbaum,Historical identifier association corroborates the stored link; the old DBLP mapping is not independent identity proof.,,https://dblp.org/pid/t/AndrewSTanenbaum,https://scholar.google.com/citations?user=TvjaNqkAAAAJ
acm_fellows.csv,"Vishkin, Uzi",Uzi Vishkin,Uzi Vishkin,existing_link_corroborated,Uzi Vishkin,Uzi Vishkin,Historical identifier association corroborates the stored link; the old DBLP mapping is not independent identity proof.,,https://dblp.org/pid/v/UziVishkin,https://scholar.google.com/citations?user=1r8HluQAAAAJ
acm_fellows.csv,"Barr, Alan H",Alan H. Barr,Alan H. Barr,existing_link_corroborated,Alan H. Barr,,Historical identifier association corroborates the stored link; the old DBLP mapping is not independent identity proof.,,https://dblp.org/pid/51/687,
acm_fellows.csv,"Fuchs, Henry",Henry Fuchs,Henry Fuchs,existing_link_corroborated,Henry Fuchs,Henry Fuchs,Historical identifier association corroborates the stored link; the old DBLP mapping is not independent identity proof.,,https://dblp.org/pid/f/HenryFuchs,https://scholar.google.com/citations?user=guhwcP8AAAAJ
acm_fellows.csv,"Galil, Zvi",Zvi Galil,Zvi Galil,existing_link_corroborated,Zvi Galil,,Historical identifier association corroborates the stored link; the old DBLP mapping is not independent identity proof.,,https://dblp.org/pid/g/ZviGalil,https://scholar.google.com/citations?user=tI3m7CMAAAAJ
acm_fellows.csv,"Greenberg, Donald",,Donald Greenberg,accepted_historical_profile,Donald Greenberg,,Identity supported by historical source name/institution and institutional page; normalized DBLP URL agrees with the roster. No Scholar-ID evidence used (NOSCHOLARPAGE). Absent from refreshed alphabetical and combined sources; this link refers to the retained local profile table.,https://www.cs.cornell.edu/people/donald-greenberg,https://dblp.org/pid/g/DonaldPGreenberg,
acm_fellows.csv,"Lakshmivarahan, S",S. Lakshmivarahan,S. Lakshmivarahan,existing_link_corroborated,S. Lakshmivarahan,,Historical identifier association corroborates the stored link; the old DBLP mapping is not independent identity proof.,,https://dblp.org/pid/l/SLakshmivarahan,https://scholar.google.com/citations?user=SverXLoAAAAJ
acm_fellows.csv,"Schneider, Fred B",Fred B. Schneider,Fred B. Schneider,existing_link_corroborated,Fred B. Schneider,Fred B. Schneider,Historical identifier association corroborates the stored link; the old DBLP mapping is not independent identity proof.,,https://dblp.org/pid/s/FredBSchneider,https://scholar.google.com/citations?user=sxjynOsAAAAJ
acm_fellows.csv,"Yao, Andrew C",Andrew C. Yao,Andrew C. Yao,existing_link_corroborated,Andrew C. Yao,,Historical identifier association corroborates the stored link; the old DBLP mapping is not independent identity proof.,,https://dblp.org/pid/y/AndrewChiChihYao,
